民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,人數
102,1,1,板橋區,0歲,0,0,不相關,0.0,男,2890
102,1,1,板橋區,0歲,0,0,不相關,0.0,女,2685
102,1,1,板橋區,1歲,1,1,不相關,0.0,男,2620
102,1,1,板橋區,1歲,1,1,不相關,0.0,女,2308
102,1,1,板橋區,2歲,2,2,不相關,0.0,男,2111
102,1,1,板橋區,2歲,2,2,不相關,0.0,女,1929
102,1,1,板橋區,3歲,3,3,不相關,0.0,男,2446
102,1,1,板橋區,3歲,3,3,不相關,0.0,女,2199
102,1,1,板橋區,4歲,4,4,不相關,0.0,男,2446
102,1,1,板橋區,4歲,4,4,不相關,0.0,女,2221
102,1,1,板橋區,5歲,5,5,不相關,0.0,男,2656
102,1,1,板橋區,5歲,5,5,不相關,0.0,女,2360
102,1,1,板橋區,6歲,6,6,不相關,0.0,男,2690
102,1,1,板橋區,6歲,6,6,不相關,0.0,女,2448
102,1,1,板橋區,7歲,7,7,不相關,0.0,男,2522
102,1,1,板橋區,7歲,7,7,不相關,0.0,女,2378
102,1,1,板橋區,8歲,8,8,不相關,0.0,男,2728
102,1,1,板橋區,8歲,8,8,不相關,0.0,女,2489
102,1,1,板橋區,9歲,9,9,不相關,0.0,男,2875
102,1,1,板橋區,9歲,9,9,不相關,0.0,女,2524
102,1,1,板橋區,10歲,10,10,不相關,0.0,男,2993
102,1,1,板橋區,10歲,10,10,不相關,0.0,女,2725
102,1,1,板橋區,11歲,11,11,不相關,0.0,男,3137
102,1,1,板橋區,11歲,11,11,不相關,0.0,女,2937
102,1,1,板橋區,12歲,12,12,不相關,0.0,男,3761
102,1,1,板橋區,12歲,12,12,不相關,0.0,女,3497
102,1,1,板橋區,13歲,13,13,不相關,0.0,男,3389
102,1,1,板橋區,13歲,13,13,不相關,0.0,女,3233
102,1,1,板橋區,14歲,14,14,不相關,0.0,男,3123
102,1,1,板橋區,14歲,14,14,不相關,0.0,女,2821
102,1,1,板橋區,15歲,15,15,不相關,0.0,男,3595
102,1,1,板橋區,15歲,15,15,不相關,0.0,女,3404
102,1,1,板橋區,16歲,16,16,不相關,0.0,男,3620
102,1,1,板橋區,16歲,16,16,不相關,0.0,女,3384
102,1,1,板橋區,17歲,17,17,不相關,0.0,男,3648
102,1,1,板橋區,17歲,17,17,不相關,0.0,女,3320
102,1,1,板橋區,18歲,18,18,完全落入,1.0,男,3621
102,1,1,板橋區,18歲,18,18,完全落入,1.0,女,3418
102,1,1,板橋區,19歲,19,19,完全落入,1.0,男,3659
102,1,1,板橋區,19歲,19,19,完全落入,1.0,女,3426
102,1,1,板橋區,20歲,20,20,完全落入,1.0,男,3756
102,1,1,板橋區,20歲,20,20,完全落入,1.0,女,3417
102,1,1,板橋區,21歲,21,21,完全落入,1.0,男,3818
102,1,1,板橋區,21歲,21,21,完全落入,1.0,女,3508
102,1,1,板橋區,22歲,22,22,完全落入,1.0,男,4175
102,1,1,板橋區,22歲,22,22,完全落入,1.0,女,3760
102,1,1,板橋區,23歲,23,23,完全落入,1.0,男,3900
102,1,1,板橋區,23歲,23,23,完全落入,1.0,女,3662
102,1,1,板橋區,24歲,24,24,完全落入,1.0,男,4377
102,1,1,板橋區,24歲,24,24,完全落入,1.0,女,4138
102,1,1,板橋區,25歲,25,25,完全落入,1.0,男,3878
102,1,1,板橋區,25歲,25,25,完全落入,1.0,女,3796
102,1,1,板橋區,26歲,26,26,完全落入,1.0,男,3829
102,1,1,板橋區,26歲,26,26,完全落入,1.0,女,3802
102,1,1,板橋區,27歲,27,27,完全落入,1.0,男,4416
102,1,1,板橋區,27歲,27,27,完全落入,1.0,女,4443
102,1,1,板橋區,28歲,28,28,完全落入,1.0,男,4960
102,1,1,板橋區,28歲,28,28,完全落入,1.0,女,4828
102,1,1,板橋區,29歲,29,29,完全落入,1.0,男,5008
102,1,1,板橋區,29歲,29,29,完全落入,1.0,女,5057
102,1,1,板橋區,30歲,30,30,完全落入,1.0,男,5519
102,1,1,板橋區,30歲,30,30,完全落入,1.0,女,5413
102,1,1,板橋區,31歲,31,31,完全落入,1.0,男,5703
102,1,1,板橋區,31歲,31,31,完全落入,1.0,女,5588
102,1,1,板橋區,32歲,32,32,完全落入,1.0,男,5396
102,1,1,板橋區,32歲,32,32,完全落入,1.0,女,5548
102,1,1,板橋區,33歲,33,33,完全落入,1.0,男,5608
102,1,1,板橋區,33歲,33,33,完全落入,1.0,女,5637
102,1,1,板橋區,34歲,34,34,完全落入,1.0,男,5513
102,1,1,板橋區,34歲,34,34,完全落入,1.0,女,5492
102,1,1,板橋區,35歲,35,35,完全落入,1.0,男,5053
102,1,1,板橋區,35歲,35,35,完全落入,1.0,女,5204
