民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,方向,對象地區,人數
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,migrants,711
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,migrants,648
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,other,0
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,other,0
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,其他縣市,0
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,其他縣市,0
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,其他鄉鎮,342
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,其他鄉鎮,307
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,合計,935
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,合計,830
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,國外,98
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,國外,104
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,新北市內,0
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,新北市內,0
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,桃園市,47
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,桃園市,54
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,福建省,7
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,福建省,3
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,臺中市,21
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,臺中市,26
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,臺北市,237
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,臺北市,207
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,臺南市,21
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,臺南市,12
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,臺灣省,104
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,臺灣省,79
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷入,高雄市,28
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷入,高雄市,22
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷出,migrants,711
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷出,migrants,648
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷出,other,0
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷出,other,0
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷出,其他縣市,0
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷出,其他縣市,0
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷出,其他鄉鎮,402
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷出,其他鄉鎮,343
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷出,合計,885
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷出,合計,731
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷出,國外,30
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷出,國外,15
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷出,新北市內,0
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷出,新北市內,0
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷出,桃園市,102
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷出,桃園市,96
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷出,福建省,12
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷出,福建省,9
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷出,臺中市,38
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷出,臺中市,38
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷出,臺北市,158
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷出,臺北市,101
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷出,臺南市,16
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷出,臺南市,10
113,1,1,板橋區,,,,無年齡維度,0.0,女,遷出,臺灣省,110
113,1,1,板橋區,,,,無年齡維度,0.0,男,遷出,臺灣省,103
